old,0.011129403842523627
new,0.025022648586507806
gorgeous,0.008230402703362099
imagine,0.0026843759225172533
different,0.00475830989679992
nice,0.011310740822204218
unknown,0.0007607885187630631
few,0.0018303190986696165
fave,0.0007607885187630631
possible,0.002018278347741179
worse,0.0012118191919991174
other,0.014187452345235562
good,0.059647500150121185
happy,0.013392716075352282
hateful,0.0007607885187630631
proud,0.007657051350479322
best,0.03266427419097555
full,0.003493398632561546
dead,0.00996134997716312
stumble,0.0007607885187630631
whisky,0.0007607885187630631
cute,0.004937828828029501
last,0.005717016237733035
vocal,0.0011138012235664464
bad,0.014326214436877571
least,0.0036784791335451325
normal,0.0013609189443551445
cool,0.005202834093060241
shit,0.002395304721935846
shallow,0.0007607885187630631
awful,0.0016270468593096732
viral,0.0015860405704798343
better,0.012123129060680766
amazing,0.027036823995940627
big,0.004164505487103899
more,0.015830193719656365
pathetic,0.001276950199494593
sick,0.0020624463223360805
deep,0.004987067708962242
long,0.006344977257434862
first,0.010276015376501491
pure,0.0045983064862483445
only,0.010394354989035697
beautiful,0.03615447103723413
great,0.023710037431197237
sad,0.006660837556734366
sorry,0.004451312044543405
white,0.002283649484119901
real,0.015317940572805281
little,0.013579046342988338
awesome,0.011900727807747225
perfect,0.012481068695440349
indian,0.0006558040866905647
accurate,0.0006558040866905647
visual,0.0011568963596887145
elegant,0.0006558040866905647
hot,0.004880736164014946
careful,0.0006558040866905648
nerdy,0.0006558040866905648
natural,0.0009790369352600176
mabok,0.0006558040866905648
ridiculous,0.001136700937629113
cuter,0.0006558040866905647
charlish,0.0006558040866905648
like,0.004112617805536622
future,0.0021546186726361088
high,0.0060749021248401
catchy,0.0019212026205573318
top,0.003772139540573715
sexy,0.00117623692862438
fellow,0.0009805213361629552
super,0.0017121388632381433
genial,0.0008800151975763698
frustrated,0.0005479878477334353
quiet,0.0005479878477334353
goosebumps,0.0010823012368664203
black,0.0025888439761902744
bullied,0.0005479878477334353
commercial,0.0011185509674016682
falten,0.0004891786314900095
regular,0.0004891786314900095
many,0.009728764927255757
mejor,0.0014910095426018304
favorite,0.009747847034879319
increíble,0.0010934262237242117
golden,0.00042760812772770515
dumb,0.0008786388009637595
weird,0.0014587388527303998
complete,0.0007433419168106744
late,0.0012321879834910389
simple,0.002315801958338943
pentatonix,0.0007433419168106744
tetratonix,0.0007433419168106744
comfortable,0.0007433419168106744
classic,0.0007433419168106744
hard,0.007559087880777338
right,0.0017614171534131484
evil,0.0007433419168106745
difficult,0.0007433419168106744
appropriate,0.0007433419168106745
stereotypical,0.0006833486857811062
lovin,0.001066371248610132
back,0.0012539118054493395
collab,0.0006833486857811061
impressive,0.0013806836480456882
poor,0.0011183079153670682
fair,0.000683348685781106
obsessed,0.001548097035415868
flippin,0.0006833486857811059
talented,0.002627512658197187
extended,0.0006293661806131869
progressive,0.0006293661806131869
famous,0.0024839600266870197
lazy,0.0006293661806131869
typical,0.0006293661806131869
brilliant,0.000629366180613187
electronic,0.0006293661806131869
organ,0.000629366180613187
bailar,0.0006293661806131869
gay,0.001376000628428634
insane,0.0005896847700765948
fabulous,0.001037645050899205
bisexual,0.000589684770076595
male,0.000589684770076595
wonderful,0.000589684770076595
haha,0.000589684770076595
sexual,0.0019387365131857898
curious,0.0029806700957766756
flawless,0.0017794886894339098
raw,0.002151506626880484
single,0.003925584449036094
half,0.0012369030467708358
puerto,0.0016240762930648616
rican,0.0016240762930648616
hispanic,0.0011633329753513576
llorando,0.0007025896576378515
mi,0.0016048445439697538
\ncanta,0.0007025896576378514
inigualable,0.0007025896576378514
espero,0.0007025896576378514
cantando,0.0007025896576378514
awsome,0.0007025896576378514
angelic,0.0008486072963869616
bloody,0.0013374533630673249
entire,0.0013315901197993698
younger,0.0018532752851290507
pretty,0.0028373679721853846
honest,0.001825822596328255
genuine,0.0008486072963869613
powerful,0.001490882851504069
less,0.00281524094041599
original,0.0016395221740536953
dreams,0.0008486072963869613
incredible,0.006758495610080982
girl,0.0008486072963869613
ignorant,0.0008486072963869614
lovato,0.0008486072963869613
shtt,0.0008486072963869614
fckin,0.0008486072963869613
frustrating,0.0008486072963869614
underrated,0.0025330633805979337
underappreciated,0.0008486072963869613
ashamed,0.0007926499424900389
vokalis,0.0007926499424900388
pro,0.0007926499424900389
fame,0.0007926499424900388
clear,0.0007926499424900389
triple,0.0007926499424900388
second,0.0015324470056111022
garbage,0.0007926499424900389
damn,0.0018111733429808832
radioactive,0.0007926499424900388
torturous,0.0007926499424900389
popular,0.0016466115236955998
whole,0.005873521117273384
random,0.0007926499424900388
uplifting,0.0007926499424900388
na,0.0028251140698767893
spare,0.0007926499424900387
twenty,0.0007926499424900388
alive,0.004296477510860141
short,0.0017618979183704013
fantastic,0.0011958679273786673
die,0.0011850409821916126
confused,0.0023703182094959767
dangerous,0.0003117530915514913
epic,0.001355101434904973
sososososososo,0.0008128453645496411
special,0.003921955321150967
you,0.0008128453645496411
aural,0.0008128453645496411
lost,0.0008128453645496411
greatest,0.002207515289078806
im,0.0024622291978364922
bruno,0.0008128453645496411
pop,0.0008128453645496411
disrespectful,0.0008128453645496411
supah,0.0008128453645496411
speak,0.0008128453645496411
english,0.001273588682263147
sigueme,0.000812845364549641
badass,0.000812845364549641
nigga,0.0012603574814838816
cooooooool,0.0006349859401209441
wu,0.0006349859401209441
glad,0.004492045487916929
kris,0.0006349859401209441
litttttt,0.0006349859401209441
crazy,0.0037789802656569395
travis,0.0006349859401209441
mad,0.003199351824825946
jealous,0.0006349859401209442
korean,0.0010647750601697438
funny,0.002693518683715874
funy,0.0012777187383763067
young,0.0026679895926207554
logan,0.0007947359149638988
lucky,0.002184631815590339
fire,0.000794735914963899
tea,0.000794735914963899
at,0.000794735914963899
embariesd,0.0007947359149638992
shy\n,0.0007947359149638992
impressed,0.0011777584777929251
cock,0.0007947359149638992
newest,0.0007947359149638992
fake,0.0012835819816442633
sza,0.0007947359149638993
everyday,0.0011285316777020114
angry,0.001245766588199953
laugh,0.0007947359149638993
nate,0.002248679086435989
youtube,0.0016031338953545764
favourite,0.004538101033341674
small,0.002449196294345393
//youtu.be/1kaiov-2idm,0.0008540091619068226
gettin,0.0008540091619068226
eminem,0.0008540091619068226
huge,0.0020542700130909875
eternal,0.0018005641134780002
insecure,0.0008540091619068226
christian,0.0008540091619068226
mumble,0.002470413718887679
emotional,0.0012955207305252194
lyrical,0.0017207537800032794
weakest,0.0008540091619068227
previous,0.0008540091619068226
strong,0.003630778602555284
goose,0.0008540091619068227
roman,0.0008540091619068226
latinos,0.0007724964092649964
horrible,0.0013891540530526372
available,0.0007724964092649964
levanta,0.0007724964092649964
smile,0.0007724964092649964
iconic,0.0012022855293137963
mine,0.0011784977096479469
political,0.001214007977883393
decent,0.0007724964092649964
negative,0.0007724964092649964
resilient,0.0007724964092649964
hawaiian,0.0007724964092649964
mexican,0.0007724964092649964
wish,0.0024021992339399697
live,0.003032391696248775
heartless,0.0012138144380236
smart,0.0007627837647875455
loud,0.0012107440456101558
egoistic,0.0007627837647875455
longtime,0.0007627837647875455
imotional,0.0007627837647875454
immortal,0.0007627837647875453
past,0.0007627837647875453
cried,0.0007627837647875453
magical,0.0004197152575356152
red,0.001264938621977656
free,0.004287362991072507
queen,0.0009679972672396658
anglais,0.0004629538842868849
fresh,0.002875699045418527
upcoming,0.0011670397947235222
litttt,0.000678193728043158
weirdest,0.000678193728043158
quick,0.0012487568477113904
successful,0.0006781937280431579
current,0.0006781937280431579
outside,0.0006781937280431579
tornado,0.0006781937280431578
low,0.002289927533880265
bootiful,0.000846066480684476
miserable,0.0008460664806844759
poetic,0.0008460664806844759
present,0.0008460664806844759
okay,0.0011798622434225886
higher,0.0008460664806844758
relatable,0.0012940267615070863
dodie,0.0008460664806844758
speachless,0.0008460664806844758
stupid,0.0018521982066595072
strive,0.0008460664806844758
goddamn,0.0008460664806844758
impossible,0.0014032223524923259
absolute,0.0012758556007332758
dear,0.0008460664806844756
stress,0.0008460664806844756
inner,0.0008002663837474377
legend,0.0008002663837474377
digital,0.0008002663837474378
fat,0.0008002663837474379
angel,0.0012693901626281711
similar,0.001291571937056202
referral,0.0008002663837474379
marevolous,0.0008002663837474379
awkward,0.0010777982172095434
fuck,0.0019324429828077906
lil,0.0036305493464024187
lowkey,0.0007592652084857328
ig,0.0007592652084857327
lover,0.0007592652084857328
cuz,0.0007592652084857327
gon,0.0012590829125406766
facial,0.0007592652084857327
”,0.0007592652084857328
af,0.0007592652084857327
xxxtentacion,0.0007592652084857328
slappppp,0.0007592652084857327
unexpected,0.0012067773254199742
holy,0.0017064077905653524
adorable,0.002785446258307065
married,0.0014007295838239372
relevant,0.0009118835171435736
sensitive,0.0009118835171435736
stunning,0.0014690393889514228
expensive,0.0009118835171435736
precious,0.0009118835171435735
native,0.0009118835171435736
american,0.0015120139427356558
easier,0.0009118835171435736
welcome,0.002494521325098434
navy,0.0009118835171435736
familiar,0.0009118835171435735
misty,0.0009118835171435736
retarded,0.0009118835171435735
sweet,0.0016006739023430134
additive,0.0007177543919344412
sexist,0.0007177543919344412
romantic,0.0007177543919344412
slap,0.0008115707956064345
proof,0.0008115707956064346
rap,0.0008115707956064345
female,0.0013028763489151998
flow,0.0008115707956064345
easy,0.0008115707956064345
straight,0.0008115707956064345
shade,0.0008115707956064345
ta,0.0008115707956064345
littttt,0.0008115707956064345
this/these,0.0008115707956064345
grimy,0.0008115707956064346
afraid,0.0006455488542896044
scary,0.0006455488542896044
trippy,0.0006455488542896044
animatronic,0.0006455488542896042
slow,0.0006455488542896041
strange,0.0006455488542896041
resptic,0.0008823162112197257
affordable,0.0008823162112197257
pre,0.0008823162112197257
georgeous,0.0008823162112197256
raspy,0.0008823162112197255
soft,0.0008823162112197255
latest,0.0008823162112197255
ben,0.0008823162112197254
daily,0.0008823162112197255
uncreative,0.0008823162112197254
generic,0.0008823162112197255
heavy,0.0008823162112197254
hyped,0.0008823162112197255
grown,0.0007467123211374533
upset,0.0007467123211374532
greater,0.0007467123211374531
feels,0.0007467123211374531
most,0.0007467123211374531
self,0.000746712321137453
modern,0.0007467123211374529
fine,0.0014440472834020362
massive,0.0007467123211374529
liam,0.0012943641981690195
maddie,0.0019832207069750397
unique,0.001651710788211524
extra,0.0008689089633593409
older,0.0008689089633593409
rude,0.0008689089633593409
cooler,0.0008689089633593409
agree,0.0008689089633593409
unicorn,0.0008689089633593409
grow,0.0008689089633593409
excited,0.0008689089633593409
general,0.0008689089633593409
pony,0.0008689089633593409
guys,0.0010177785011582575
thin,0.0011254602778118588
grateful,0.0006647657963548744
purpose,0.0006647657963548744
freaking,0.0006647657963548744
softest,0.0006647657963548744
missed,0.0006647657963548744
charming,0.0007532646601698873
love,0.0016703487198732306
delightful,0.0007532646601698873
spinal,0.0007532646601698872
beautifull,0.0007532646601698871
worth,0.0013571392670666336
horrific,0.0007532646601698871
cold,0.0012721824237409887
clever,0.0008030586448602555
hit,0.0008030586448602556
let,0.0008030586448602556
puppy,0.0008030586448602556
following,0.0008030586448602557
upper,0.0008030586448602558
salido,0.0008030586448602558
attractive,0.0008030586448602558
positive,0.0015003936071248385
read,0.0008030586448602561
worldwide,0.0006095556577075844
addicted,0.0006095556577075844
infinite,0.0006095556577075843
yeah,0.0006095556577075842
german,0.0006095556577075842
bomba,0.0005581356176937167
imposible,0.0005581356176937167
shakira,0.0005581356176937167
rescatable,0.0005581356176937167
puras,0.0005581356176937168
clean,0.0011727947758738268
stopped,0.0008005991582318557
colorful,0.0008005991582318557
light,0.0008005991582318557
hilarious,0.0008005991582318557
creative,0.0008005991582318557
upright,0.0008005991582318557
wait,0.0008005991582318558
merch,0.0008005991582318559
west,0.0008005991582318559
funeral,0.0010090880538160731
dope,0.001009088053816073
willing,0.0010090880538160731
humble,0.001009088053816073
all-time,0.0010090880538160731
brought,0.001009088053816073
realest,0.0010090880538160731
usual,0.0014570483346386842
worst,0.001009088053816073
close,0.0010090880538160731
incapable,0.001009088053816073
beat,0.001009088053816073
poppin,0.0010090880538160727
arctic,0.0007808768704322249
rainy,0.0007808768704322248
angelical,0.0007808768704322248
early,0.0007808768704322248
nostalgic,0.0007808768704322247
warm,0.0007808768704322246
belive,0.0007808768704322246
boy,0.0007808768704322246
reborn,0.00046766741762562723
shittiest,0.0004676674176256272
major,0.0008167964745042721
delicious,0.0008167964745042721
glamorous,0.0008167964745042721
classy,0.0008167964745042721
addictive,0.0008167964745042721
tryna,0.0008167964745042721
secret,0.0008167964745042721
unoriginal,0.0008167964745042721
salary,0.0008167964745042721
dj,0.0008167964745042721
e-z,0.0008167964745042722
moral,0.0008167964745042723
fergie,0.0008167964745042723
fifth,0.0011713313316490902
